CGB_N3110W,Centromeres
CGB_N3150C,Centromeres
CNAG_05486,Centromeres
CNAG_05496,Centromeres
CNH01440,Centromeres
CNH01520,Centromeres
LQV05_001730,Centromeres
LQV05_001741,Centromeres
I314_06282,Centromeres
I314_05986,Centromeres
CGB_L1500W,Centromeres
CGB_L1520C,Centromeres
CNAG_10500,rRNA
CNAG_10501,rRNA
CNAG_10502,rRNA
CNAG_10503,rRNA
CNB00940,rRNA
CNB00970,rRNA
LQV05_004309,rRNA
LQV05_004307,rRNA
CNA00300,ERG11
CNAG_00040,ERG11
CNA08290,ERG2
CNAG_00854,ERG2
CNA07090,AFR1
CNAG_00730,AFR1
CBAG_06814,MAT
CBAG_06813,MAT
CBAG_06812,MAT
CBAG_06811,MAT
CBAG_06810,MAT
CBAG_06809,MAT
CBAG_06808,MAT
CBAG_06807,MAT
CBAG_06806,MAT
CBAG_06805,MAT
CBAG_06804,MAT
CBAG_07406,MAT
CBAG_07407,MAT
CBAG_06971,MAT
CBAG_07408,MAT
CBAG_06980,MAT
CBAG_07409,MAT
CBAG_07005,MAT
CBAG_07004,MAT
CBAG_07410,MAT
CBAG_07015,MAT
CBAG_07411,MAT
CBAG_01457,MAT
CBAG_01456,MAT
CBAG_01455,MAT
CBAG_01454,MAT
CBAG_00378,Centromeres
CBAG_00383,Centromeres
CBAG_03796,Centromeres
CBAG_03805,Centromeres
CBAG_07972,Centromeres
CBAG_06879,Centromeres
CBAG_05202,Centromeres
CBAG_05215,Centromeres
CBAG_00960,Centromeres
CBAG_00941,Centromeres
CBAG_02254,Centromeres
CBAG_02240,Centromeres
CBAG_06699,Centromeres
CBAG_05671,Centromeres
CBAG_03251,Centromeres
CBAG_03258,Centromeres
CBAG_04417,Centromeres
CBAG_07769,Centromeres
CBAG_04857,Centromeres
CBAG_04855,Centromeres
CBAG_01780,Centromeres
CBAG_01788,Centromeres
CBAG_06036,Centromeres
CBAG_06048,Centromeres
CBAG_06475,Centromeres
CBAG_06482,Centromeres
CBAG_05486,Centromeres
CBAG_05496,Centromeres
CBAG_10500,rRNA
CBAG_10501,rRNA
CBAG_10502,rRNA
CBAG_10503,rRNA
CBAG_00040,ERG11
CBAG_00854,ERG2
CBAG_00730,AFR1
